location,period,sex,inc_resp,inc_HIV,inc_ETS,inc_hep,inc_tub,total_inc
Philippines,2005,Both sexes,7.2462,0.1397,2.5502,0.9177,0.2862,16.9573
Philippines,2005,Male,8.7217,0.2667,5.0598,1.1523,0.6612,34.3825
Philippines,2005,Female,9.3208,0.5871,5.3358,0.3738,0.4219,28.9577
Philippines,2000,Both sexes,9.394,0.681,4.365,0.8924,0.86,28.7467
Philippines,2000,Male,11.1294,0.141,1.2348,0.6046,0.508,28.8184
Philippines,2000,Female,14.4308,0.9514,3.8316,1.4,0.7538,36.9077
Poland,2020,Both sexes,3.4442,0.1279,2.4082,0.2589,0.0372,8.935
Poland,2020,Male,2.729,0.0515,0.8413,0.2729,0.0913,6.6269
Poland,2020,Female,3.1848,0.0208,1.0717,0.2425,0.197,8.4573
Poland,2015,Both sexes,7.3215,0.0338,2.7062,0.4802,0.1655,13.646
Poland,2015,Male,5.8749,0.0278,0.5503,0.1466,0.0488,10.1628
Poland,2015,Female,3.7154,0.0273,2.3818,0.2825,0.07,8.8966
Poland,2010,Both sexes,6.8957,0.0826,1.6844,0.3812,0.0794,12.3765
Poland,2010,Male,7.1682,0.0444,1.6169,0.3006,0.1371,13.6146
Poland,2010,Female,7.0791,0.0601,0.5177,0.4681,0.1563,10.9223
Poland,2005,Both sexes,7.5136,0.1485,2.5485,0.2201,0.1549,13.1348
Poland,2005,Male,3.5134,0.1058,1.3996,0.2587,0.1118,7.4499
Poland,2005,Female,6.5303,0.1429,1.8519,0.0898,0.1659,12.0665
Poland,2000,Both sexes,4.7632,0.03,2.1933,0.324,0.0987,11.9643
Poland,2000,Male,7.052,0.0635,2.2566,0.1797,0.0423,10.6995
Poland,2000,Female,6.3709,0.0877,2.89,0.1221,0.1216,12.3323
Portugal,2020,Both sexes,6.6587,0.0207,1.8283,0.295,0.1914,12.9603
Portugal,2020,Male,5.937,0.0106,1.4993,0.2895,0.1627,10.806
Portugal,2020,Female,3.0646,0.1039,2.8843,0.0841,0.1242,11.0537
Portugal,2015,Both sexes,5.2702,0.0999,2.1053,0.3642,0.1364,10.2729
Portugal,2015,Male,7.908,0.0675,1.2454,0.3307,0.1875,13.7816
Portugal,2015,Female,7.6243,0.0786,0.8162,0.1351,0.0971,12.4001
Portugal,2010,Both sexes,2.259,0.0682,2.6064,0.2612,0.0797,8.2358
Portugal,2010,Male,2.9889,0.0134,1.4055,0.3741,0.1959,6.3273
Portugal,2010,Female,2.7904,0.057,2.1512,0.2882,0.1754,8.9163
Portugal,2005,Both sexes,6.3559,0.0348,1.677,0.228,0.0781,10.5072
Portugal,2005,Male,6.9067,0.0238,0.9973,0.1951,0.1035,12.456
Portugal,2005,Female,3.2811,0.1439,2.0042,0.3247,0.0947,7.246
Portugal,2000,Both sexes,5.0351,0.0939,0.6517,0.4726,0.0468,9.068
Portugal,2000,Male,7.0442,0.112,1.5334,0.3523,0.1924,12.0236
Portugal,2000,Female,6.3968,0.0542,1.8665,0.0836,0.0928,12.0889
Qatar,2020,Both sexes,5.2534,0.065,1.5901,0.2573,0.1776,8.5138
Qatar,2020,Male,5.5421,0.0432,2.3717,0.4509,0.0541,12.0147
Qatar,2020,Female,5.0502,0.0236,2.5698,0.0925,0.1186,9.0288
Qatar,2015,Both sexes,3.7853,0.0351,2.4281,0.495,0.0243,8.8155
Qatar,2015,Male,5.3901,0.1217,0.597,0.4771,0.1576,9.897
Qatar,2015,Female,6.1333,0.1049,0.9853,0.0852,0.1246,12.1687
Qatar,2010,Both sexes,7.2399,0.0866,1.8415,0.47,0.1326,13.8047
Qatar,2010,Male,5.8177,0.0765,2.8371,0.2134,0.0293,12.4093
Qatar,2010,Female,6.5667,0.1391,2.5874,0.4301,0.058,13.903
Qatar,2005,Both sexes,2.9604,0.0202,2.6063,0.2383,0.0334,7.1202
Qatar,2005,Male,4.7693,0.0493,1.258,0.2484,0.072,8.3706
Qatar,2005,Female,2.056,0.059,1.5736,0.3354,0.1329,8.4337
Qatar,2000,Both sexes,3.4801,0.1195,1.6768,0.3985,0.1219,9.4987
Qatar,2000,Male,6.3588,0.149,0.8934,0.0652,0.1302,10.11
Qatar,2000,Female,7.9509,0.0437,0.5777,0.3169,0.1189,12.5182
Republic of Korea,2020,Both sexes,2.5951,0.1324,2.8673,0.134,0.0691,7.0474
Republic of Korea,2020,Male,4.409,0.1263,1.1018,0.2057,0.064,8.0625
Republic of Korea,2020,Female,6.8004,0.0415,1.0999,0.2066,0.0447,12.0124
Republic of Korea,2015,Both sexes,3.2242,0.0659,0.7084,0.2611,0.1728,6.9076
Republic of Korea,2015,Male,5.3305,0.0674,2.8213,0.2004,0.131,11.6243
Republic of Korea,2015,Female,6.3984,0.147,1.9493,0.0983,0.0536,11.9524
Republic of Korea,2010,Both sexes,5.6959,0.0353,2.1676,0.1155,0.0519,11.877
Republic of Korea,2010,Male,3.1281,0.1219,2.7789,0.065,0.1771,7.4949
Republic of Korea,2010,Female,4.1323,0.0568,1.3641,0.2616,0.1537,9.2574
Republic of Korea,2005,Both sexes,6.7028,0.1123,2.0538,0.4795,0.1387,14.1032
Republic of Korea,2005,Male,5.3254,0.0688,0.597,0.1021,0.0932,7.1868
Republic of Korea,2005,Female,2.0314,0.091,0.9669,0.4758,0.0672,4.7049
Republic of Korea,2000,Both sexes,6.5659,0.1266,2.5781,0.38,0.1963,14.8236
Republic of Korea,2000,Male,2.2119,0.1226,2.4169,0.3369,0.1635,7.7754
Republic of Korea,2000,Female,6.4744,0.1313,1.3766,0.3404,0.0743,11.5511
Republic of Moldova,2020,Both sexes,7.0248,0.1537,2.8841,1.7054,0.8628,22.9961
Republic of Moldova,2020,Male,14.5807,0.7228,3.6678,0.4818,0.783,38.1292
Republic of Moldova,2020,Female,8.6794,0.226,1.0012,1.1581,0.3674,23.361
Republic of Moldova,2015,Both sexes,8.2693,0.4742,2.2062,1.4851,0.4839,22.888
Republic of Moldova,2015,Male,6.4889,0.5937,2.0412,1.2976,0.2674,27.3461
Republic of Moldova,2015,Female,8.056,0.4625,2.2524,1.7157,0.1999,23.4032
Republic of Moldova,2010,Both sexes,13.7665,0.5677,5.0295,0.4229,0.7505,40.5342
Republic of Moldova,2010,Male,14.9633,0.9969,2.3984,1.4742,0.3408,31.4161
Republic of Moldova,2010,Female,8.6831,0.2217,1.9576,1.2078,0.8381,27.3128
Republic of Moldova,2005,Both sexes,9.4861,0.7079,3.5213,0.9446,0.996,25.2816
Republic of Moldova,2005,Male,12.2207,0.4564,5.3282,0.8785,0.169,31.05
Republic of Moldova,2005,Female,13.862,0.2197,2.2067,1.3554,0.5257,30.7102
Republic of Moldova,2000,Both sexes,10.9304,0.2429,1.3927,1.8147,0.8219,26.2042
Republic of Moldova,2000,Male,8.9153,0.9543,2.782,1.1435,0.8101,25.5524
Republic of Moldova,2000,Female,9.1262,0.8916,4.7383,1.702,0.784,31.291
The former Yugoslav Republic of Macedonia,2020,Both sexes,11.9562,0.9163,3.7535,0.9837,0.4141,36.6417
The former Yugoslav Republic of Macedonia,2020,Male,5.0322,0.9924,5.084,0.4741,0.5085,23.6068
The former Yugoslav Republic of Macedonia,2020,Female,11.1959,0.2875,5.798,0.4046,0.6355,27.092
The former Yugoslav Republic of Macedonia,2015,Both sexes,8.5549,0.4199,4.9633,0.3873,0.9765,20.7758
The former Yugoslav Republic of Macedonia,2015,Male,12.942,0.7023,4.019,0.9463,0.3948,38.3089
The former Yugoslav Republic of Macedonia,2015,Female,5.9299,0.5354,3.4667,0.8733,0.9308,19.9489
The former Yugoslav Republic of Macedonia,2010,Both sexes,10.882,0.4766,1.2003,1.5205,0.3424,25.2376
The former Yugoslav Republic of Macedonia,2010,Male,9.8097,0.422,5.9216,1.5628,0.9902,29.1196
The former Yugoslav Republic of Macedonia,2010,Female,11.4233,0.6344,2.9174,0.3865,0.7032,26.0741
The former Yugoslav Republic of Macedonia,2005,Both sexes,5.6485,0.618,1.7611,0.6759,0.5172,26.5093
The former Yugoslav Republic of Macedonia,2005,Male,10.7998,0.2453,4.3335,0.7662,0.6521,24.4749
The former Yugoslav Republic of Macedonia,2005,Female,10.6148,0.5246,2.4214,1.2309,0.3453,25.2185
The former Yugoslav Republic of Macedonia,2000,Both sexes,10.6066,0.5981,3.9289,0.5457,0.3468,33.8942
The former Yugoslav Republic of Macedonia,2000,Male,11.0349,0.6133,3.9338,0.5277,0.2022,23.5916
The former Yugoslav Republic of Macedonia,2000,Female,11.7647,0.2891,3.2286,1.9044,0.2026,33.4632
Romania,2020,Both sexes,13.0499,0.768,5.1806,1.6671,0.4129,32.1574
Romania,2020,Male,7.6982,0.1227,2.3248,0.6071,0.7866,17.6907
Romania,2020,Female,13.2505,0.4193,3.2432,0.9912,0.6472,30.1478
Romania,2015,Both sexes,9.9826,0.8022,3.6885,0.9046,0.1923,34.6883
Romania,2015,Male,5.7706,0.6075,4.3181,1.6447,0.867,21.9818
Romania,2015,Female,5.5855,0.335,4.9199,1.1674,0.6412,25.6669
Romania,2010,Both sexes,8.3424,0.7255,2.974,0.5173,0.9648,31.7846
Romania,2010,Male,12.849,0.6107,4.2302,1.5563,0.7032,27.9721
Romania,2010,Female,12.0768,0.8166,1.7531,0.9747,0.2577,33.6469
Romania,2005,Both sexes,12.8861,0.7615,5.6632,0.747,0.5264,39.1965
Romania,2005,Male,10.1727,0.6491,2.9153,0.9383,0.6836,29.7198
Romania,2005,Female,9.402,0.5394,4.6476,1.1462,0.1254,28.1476
Romania,2000,Both sexes,6.4745,0.2199,1.1017,0.8833,0.1134,18.0798
Romania,2000,Male,8.2819,0.3352,2.0259,0.7112,0.2165,21.6224
Romania,2000,Female,9.3402,0.4772,3.4354,0.9775,0.3265,26.2117
Russian Federation,2020,Both sexes,5.886,0.6394,5.3913,0.3326,0.4866,24.8973
Russian Federation,2020,Male,7.2061,0.5623,3.6363,1.6132,0.5387,29.6962
Russian Federation,2020,Female,10.9823,0.3594,5.6494,0.5906,0.2242,28.9489
Russian Federation,2015,Both sexes,12.3566,0.1058,3.419,0.3746,0.7061,33.3816
Russian Federation,2015,Male,14.9835,0.5466,3.4522,1.4113,0.6365,31.31
Russian Federation,2015,Female,14.3311,0.3571,1.5987,1.6157,0.365,36.7203
Russian Federation,2010,Both sexes,11.4257,0.7611,5.0133,1.6835,0.1123,28.5034
Russian Federation,2010,Male,9.2125,0.1216,2.2348,1.139,0.1699,24.6336
Russian Federation,2010,Female,11.3618,0.6263,5.4981,0.6491,0.4525,35.4142
Russian Federation,2005,Both sexes,12.8565,0.9473,5.5541,1.5533,0.2386,38.7472
Russian Federation,2005,Male,6.1834,0.257,5.7166,1.4895,0.4391,19.7565
Russian Federation,2005,Female,9.099,0.5245,3.6012,0.7187,0.6654,31.188
Russian Federation,2000,Both sexes,13.398,0.1823,4.3855,1.8358,0.5925,40.0208
Russian Federation,2000,Male,8.8383,0.6631,4.8926,0.4774,0.3081,30.0175
Russian Federation,2000,Female,10.7187,0.5955,1.6551,1.9706,0.4094,27.7253
Rwanda,2020,Both sexes,17.9921,6.7031,8.4086,4.441,3.2631,57.4816
Rwanda,2020,Male,11.1361,8.2993,3.3087,3.7516,4.3738,67.9334
Rwanda,2020,Female,14.158,13.552,7.4781,4.755,3.8895,98.3159
Rwanda,2015,Both sexes,13.6867,3.7481,4.3936,3.8892,2.9903,50.5309
Rwanda,2015,Male,8.4453,1.3159,4.6463,1.7618,2.1303,75.617
Rwanda,2015,Female,8.4113,13.0633,6.2854,2.7686,2.1427,65.2659
Rwanda,2010,Both sexes,22.1388,9.0796,6.8919,1.286,4.4574,83.4239
Rwanda,2010,Male,12.6422,13.4692,8.6086,2.5586,0.6766,66.5752
Rwanda,2010,Female,16.8073,9.3572,3.6699,3.9664,4.9459,55.6076
Rwanda,2005,Both sexes,13.0783,12.3423,7.5332,2.5458,3.4897,87.6475
Rwanda,2005,Male,23.9915,7.0154,4.6436,2.3212,3.5651,60.4731
Rwanda,2005,Female,12.408,11.498,8.1658,3.3814,0.671,79.562
Rwanda,2000,Both sexes,15.3042,13.7826,8.7366,4.4888,3.2249,63.4981
Rwanda,2000,Male,22.8364,9.0097,8.0104,1.1903,2.6815,98.2509
Rwanda,2000,Female,22.3129,3.531,9.6447,2.5419,0.976,84.6151
Saudi Arabia,2020,Both sexes,3.1166,0.0476,1.339,0.1212,0.07,7.3286
Saudi Arabia,2020,Male,6.8159,0.0378,2.4128,0.3629,0.1803,13.6522
Saudi Arabia,2020,Female,4.7491,0.0446,1.5819,0.0976,0.119,9.1602
Saudi Arabia,2015,Both sexes,4.8978,0.0529,1.7105,0.3492,0.0944,10.4709
Saudi Arabia,2015,Male,2.8009,0.0877,2.1203,0.1788,0.0331,6.6512
Saudi Arabia,2015,Female,2.4836,0.0923,0.5459,0.1395,0.1485,4.4844
Saudi Arabia,2010,Both sexes,6.3676,0.0697,2.135,0.4714,0.1465,11.0642
Saudi Arabia,2010,Male,4.9788,0.0962,2.0465,0.0583,0.1305,12.0244
Saudi Arabia,2010,Female,4.6211,0.0214,1.2746,0.247,0.1118,7.6517
Saudi Arabia,2005,Both sexes,6.377,0.0223,0.7145,0.0597,0.0981,11.5164
Saudi Arabia,2005,Male,6.5931,0.0341,0.7273,0.2676,0.1268,11.5661
Saudi Arabia,2005,Female,2.9534,0.0825,2.8081,0.2755,0.062,7.9952
Saudi Arabia,2000,Both sexes,5.6614,0.04,2.2232,0.1947,0.1894,11.1951
Saudi Arabia,2000,Male,2.8121,0.0497,0.8178,0.1095,0.126,7.4681
Saudi Arabia,2000,Female,6.5083,0.066,1.3918,0.2194,0.076,13.2118
Senegal,2020,Both sexes,11.5696,0.8307,3.9624,1.4428,0.5047,28.5439
Senegal,2020,Male,14.5661,0.1125,5.1779,1.6301,0.8251,40.151
Senegal,2020,Female,5.6896,0.6844,1.2183,1.2023,0.2455,17.1142
Senegal,2015,Both sexes,5.5705,0.702,2.1832,1.3027,0.3636,19.3059
Senegal,2015,Male,7.8219,0.8188,5.4487,0.641,0.7116,34.1262
Senegal,2015,Female,7.6171,0.9395,1.0458,0.7885,0.3839,18.2792
Senegal,2010,Both sexes,7.4698,0.1181,2.007,0.5752,0.8133,22.3681
Senegal,2010,Male,14.0625,0.2384,5.7951,0.7238,0.2174,36.2566
Senegal,2010,Female,7.4955,0.8976,4.067,0.6823,0.7864,32.5404
Senegal,2005,Both sexes,7.7195,0.5127,2.3084,1.1831,0.1615,23.6813
Senegal,2005,Male,12.594,0.6081,1.335,1.2566,0.1113,23.4398
Senegal,2005,Female,9.4974,0.6967,1.141,1.9064,0.9084,29.2665
Senegal,2000,Both sexes,12.7671,0.7112,2.2237,0.6325,0.6232,31.5071
Senegal,2000,Male,5.6537,0.9386,5.4074,1.3908,0.4166,27.7095
Senegal,2000,Female,9.8757,0.9973,3.0796,1.6893,0.3093,32.0957
Serbia,2020,Both sexes,5.3361,0.7481,4.6017,1.2524,0.6552,25.2611
Serbia,2020,Male,5.6265,0.3585,5.5914,0.7335,0.5581,31.2997
Serbia,2020,Female,14.0644,0.8918,3.0402,0.7463,0.9924,36.1353
Serbia,2015,Both sexes,6.3925,0.1443,1.9564,0.3667,0.9849,19.0539
Serbia,2015,Male,10.3242,0.308,3.5856,0.8193,0.6715,28.1212
Serbia,2015,Female,9.111,0.9076,5.5404,1.5658,0.4986,25.8959
Serbia,2010,Both sexes,8.4734,0.3306,5.0219,0.3808,0.542,33.8498
Serbia,2010,Male,13.9983,0.2986,1.3291,0.6728,0.7142,32.6574
Serbia,2010,Female,5.2182,0.2243,4.4629,1.5006,0.1914,23.2751
Serbia,2005,Both sexes,11.6379,0.8732,3.8595,1.6305,0.3955,24.0986
Serbia,2005,Male,14.6339,0.5501,5.5373,1.074,0.1677,36.1974
Serbia,2005,Female,10.6017,0.7074,1.6124,1.4867,0.166,29.0034
Serbia,2000,Both sexes,14.3682,0.3152,3.6702,0.9595,0.2763,29.5628
Serbia,2000,Male,5.5226,0.7822,5.3973,0.5719,0.5367,30.8699
Serbia,2000,Female,9.1879,0.784,3.0501,0.9769,0.8063,30.3991
Sierra Leone,2020,Both sexes,12.4227,5.3764,7.338,3.3199,2.6847,83.149
Sierra Leone,2020,Male,20.424,6.7496,3.6341,4.7922,2.0096,68.1509
Sierra Leone,2020,Female,24.6821,3.9357,5.5033,1.275,0.8706,79.5082
Sierra Leone,2015,Both sexes,12.361,14.6719,5.9206,3.0296,2.9763,84.0094
Sierra Leone,2015,Male,19.121,10.0384,11.5061,2.3157,1.7207,66.9522
Sierra Leone,2015,Female,11.3677,14.0836,5.544,3.0332,3.2672,61.1175
Sierra Leone,2010,Both sexes,17.6106,5.2474,7.1478,1.0959,4.8973,69.4268
Sierra Leone,2010,Male,15.8869,11.9465,9.0417,2.2521,1.0009,91.782
Sierra Leone,2010,Female,24.5241,11.722,4.4597,4.2795,1.4546,105.0048
Sierra Leone,2005,Both sexes,18.345,10.6832,7.378,3.2158,2.6289,88.0328
Sierra Leone,2005,Male,13.9416,14.5189,9.6469,2.8023,4.8588,100.2173
Sierra Leone,2005,Female,9.9396,6.5098,10.8017,2.1421,3.9731,73.7688
Sierra Leone,2000,Both sexes,10.5712,2.83,8.6363,2.1922,4.542,60.3706
Sierra Leone,2000,Male,11.8304,10.4039,9.0215,2.5324,2.0017,90.3331
Sierra Leone,2000,Female,12.2664,11.2103,4.1366,4.3423,4.9642,59.4369
Singapore,2020,Both sexes,7.1037,0.0905,2.8644,0.4852,0.0385,13.0543
Singapore,2020,Male,5.3673,0.039,0.8314,0.2474,0.0295,11.2202
Singapore,2020,Female,5.1403,0.0806,2.4367,0.227,0.174,12.3912
Singapore,2015,Both sexes,2.6886,0.0537,1.162,0.4309,0.1869,7.4925
Singapore,2015,Male,7.1608,0.0698,2.834,0.2421,0.0363,13.4891
Singapore,2015,Female,6.3369,0.1003,2.2999,0.2984,0.0404,10.2136
Singapore,2010,Both sexes,2.406,0.1143,2.3845,0.1539,0.026,8.8431
Singapore,2010,Male,6.247,0.0425,1.0476,0.3846,0.0388,12.1248
Singapore,2010,Female,5.2612,0.0667,1.6076,0.2894,0.0577,11.1303
Singapore,2005,Both sexes,2.4904,0.0477,2.0445,0.4141,0.1946,8.7448
Singapore,2005,Male,4.7498,0.0378,2.4249,0.4013,0.1402,11.9623
Singapore,2005,Female,4.9082,0.1197,0.7599,0.1468,0.1601,8.062
Singapore,2000,Both sexes,2.9946,0.1373,2.9059,0.372,0.1597,11.1407
Singapore,2000,Male,7.6742,0.0618,2.7256,0.41,0.1163,14.5708
Singapore,2000,Female,7.0999,0.1152,1.1759,0.2057,0.1635,10.8732
Slovakia,2020,Both sexes,6.0141,0.1356,2.5569,0.1277,0.1272,12.6009
Slovakia,2020,Male,4.7738,0.1285,1.7958,0.0512,0.0766,10.5092
Slovakia,2020,Female,4.4706,0.0356,1.6545,0.2529,0.121,8.917
Slovakia,2015,Both sexes,5.9058,0.1439,1.2861,0.2086,0.116,12.018
Slovakia,2015,Male,5.2726,0.0627,1.9524,0.2997,0.1682,12.1945
Slovakia,2015,Female,2.3736,0.0575,2.3247,0.1346,0.1967,9.8082
Slovakia,2010,Both sexes,5.075,0.0187,1.5273,0.4368,0.094,10.0289
Slovakia,2010,Male,6.8384,0.0781,2.073,0.166,0.1574,10.9579
Slovakia,2010,Female,4.7554,0.0253,2.2483,0.1519,0.038,11.5434
Slovakia,2005,Both sexes,2.3117,0.0448,2.2778,0.2663,0.1598,7.9975
Slovakia,2005,Male,6.7177,0.0544,0.6299,0.2745,0.0869,11.176
Slovakia,2005,Female,3.2082,0.1232,2.6494,0.1468,0.0271,11.0958
Slovakia,2000,Both sexes,3.5517,0.1326,1.6456,0.1723,0.0854,7.5387
Slovakia,2000,Male,2.9882,0.0523,1.156,0.1264,0.1299,7.8375
Slovakia,2000,Female,3.9813,0.1302,1.1044,0.3733,0.0415,10.0089
Slovenia,2020,Both sexes,6.5405,0.13,1.7075,0.3965,0.1863,13.1862
Slovenia,2020,Male,5.1163,0.1171,2.7171,0.258,0.034,11.4612
Slovenia,2020,Female,3.2293,0.0305,1.4459,0.3713,0.1874,9.6934
Slovenia,2015,Both sexes,7.267,0.1066,2.3743,0.3812,0.1473,12.504
Slovenia,2015,Male,7.2775,0.1423,0.742,0.1122,0.0793,11.2844
Slovenia,2015,Female,7.2235,0.1056,1.6901,0.4848,0.0903,13.7354
Slovenia,2010,Both sexes,3.4328,0.0564,2.9792,0.4195,0.1533,9.5966
Slovenia,2010,Male,4.7074,0.0801,2.4261,0.142,0.1283,9.1585
Slovenia,2010,Female,7.9099,0.1004,1.0263,0.1338,0.1409,11.0025
Slovenia,2005,Both sexes,6.6321,0.0815,1.7536,0.1065,0.09,13.0789
Slovenia,2005,Male,2.163,0.0268,1.0841,0.1123,0.1078,5.5261
Slovenia,2005,Female,2.3912,0.0537,1.5239,0.3867,0.1982,8.0069
Slovenia,2000,Both sexes,4.7836,0.1223,2.4502,0.2613,0.0585,10.217
Slovenia,2000,Male,7.4553,0.1306,2.4281,0.4023,0.0952,12.7503
Slovenia,2000,Female,5.2322,0.0292,1.0703,0.3858,0.0725,11.0789
Somalia,2020,Both sexes,9.9781,0.9571,5.6111,1.3278,0.7886,37.9834
Somalia,2020,Male,6.0547,0.3959,3.9628,1.4668,0.7876,28.1179
Somalia,2020,Female,11.5678,0.6961,2.8996,0.3312,0.3632,34.9211
Somalia,2015,Both sexes,13.221,0.7766,3.5097,0.83,0.1733,25.353
Somalia,2015,Male,8.8042,0.8308,4.0254,1.3843,0.1103,26.6931
Somalia,2015,Female,12.7561,0.9512,3.7995,0.3159,0.4847,37.9044
Somalia,2010,Both sexes,14.6448,0.3816,3.432,0.3561,0.4693,25.4218
Somalia,2010,Male,7.0377,0.8727,3.5247,1.7482,0.9896,29.2107
Somalia,2010,Female,10.2333,0.2185,1.8821,1.4628,0.5228,20.7883
Somalia,2005,Both sexes,7.8714,0.7345,5.0637,0.7511,0.3308,27.839
Somalia,2005,Male,12.9285,0.7678,3.7088,1.4695,0.9021,39.3175
Somalia,2005,Female,10.7759,0.71,1.6554,1.6472,0.542,23.9173
Somalia,2000,Both sexes,11.3458,0.3271,4.8308,0.8216,0.6393,32.0043
Somalia,2000,Male,12.9791,0.8857,5.6622,0.3613,0.1861,28.5134
Somalia,2000,Female,8.9597,0.252,5.7365,1.8857,0.4446,32.3119
South Africa,2020,Both sexes,23.5565,1.7509,6.3212,2.3807,4.749,67.9402
South Africa,2020,Male,17.0615,11.0445,4.2197,1.4259,3.1528,75.1627
South Africa,2020,Female,10.6852,7.6567,7.6656,2.9674,2.0503,84.4446
South Africa,2015,Both sexes,19.8303,12.8874,4.0135,4.0739,3.3155,60.1751
South Africa,2015,Male,21.4854,6.3676,11.4059,1.8866,4.5968,104.7929
South Africa,2015,Female,13.3849,3.3559,4.6522,2.078,1.733,42.3787
South Africa,2010,Both sexes,22.572,12.7102,5.2749,1.9709,2.773,101.4276
South Africa,2010,Male,23.4044,8.6847,6.6597,4.9667,4.8141,71.3775
South Africa,2010,Female,12.7074,3.6487,6.4485,1.7896,1.2758,50.4415
South Africa,2005,Both sexes,24.7199,11.0854,10.152,3.3021,3.7385,96.9808
South Africa,2005,Male,10.3921,8.1556,7.1069,4.7011,3.2652,66.9744
South Africa,2005,Female,11.4343,9.4604,4.5369,1.5876,3.5585,81.2624
South Africa,2000,Both sexes,11.1318,7.4526,5.4049,4.8834,2.0805,76.4211
South Africa,2000,Male,23.1978,12.6019,7.582,4.7899,1.9125,94.166
South Africa,2000,Female,19.123,12.6139,4.3271,4.5383,3.5789,84.4581
South Sudan,2020,Both sexes,6.521,0.7384,4.0583,0.6647,0.294,22.3523
South Sudan,2020,Male,9.4032,0.1949,3.8287,1.3779,0.4777,26.6517
South Sudan,2020,Female,11.153,0.855,4.5735,1.5935,0.2694,25.6405
South Sudan,2015,Both sexes,5.8346,0.7039,5.6885,1.9762,0.1075,19.9973
South Sudan,2015,Male,13.8242,0.7273,5.5613,0.6067,0.9731,30.2257
South Sudan,2015,Female,13.036,0.4267,5.7304,1.6022,0.4885,41.0574
South Sudan,2010,Both sexes,10.0521,0.8914,2.2236,0.876,0.9724,30.1051
South Sudan,2010,Male,14.6713,0.7528,1.6578,0.5986,0.2263,32.1133
South Sudan,2010,Female,9.1776,0.2013,2.5114,1.0163,0.6286,23.9642
South Sudan,2005,Both sexes,14.8411,0.467,5.4754,1.6495,0.2809,36.0262
South Sudan,2005,Male,11.6792,0.8977,5.8603,1.0902,0.8111,35.0318
South Sudan,2005,Female,11.3467,0.1425,5.2966,1.2138,0.8053,25.6911
South Sudan,2000,Both sexes,6.6595,0.9653,1.5501,1.9918,0.2013,29.8269
South Sudan,2000,Male,13.8193,0.7112,5.7371,0.9785,0.9209,35.7192
South Sudan,2000,Female,9.2749,0.6682,3.1168,1.3462,0.2752,19.8304
Spain,2020,Both sexes,2.9734,0.0479,0.5233,0.2144,0.1303,5.7655
Spain,2020,Male,2.0756,0.0448,1.606,0.2268,0.1974,6.9057
Spain,2020,Female,5.3585,0.1419,0.6152,0.363,0.1788,10.8703
Spain,2015,Both sexes,5.1644,0.0518,1.8597,0.472,0.1922,9.9667
Spain,2015,Male,6.3161,0.1186,1.3464,0.2941,0.0817,13.1313
Spain,2015,Female,7.3415,0.065,1.6836,0.3958,0.039,10.6101
Spain,2010,Both sexes,2.4764,0.0295,2.0329,0.0901,0.0539,6.328
Spain,2010,Male,6.389,0.0115,2.672,0.145,0.1101,11.0129
Spain,2010,Female,3.1245,0.0862,2.1548,0.276,0.1628,6.8894
Spain,2005,Both sexes,7.1491,0.1466,1.5851,0.059,0.047,10.9149
Spain,2005,Male,6.9144,0.0617,2.5486,0.1638,0.1388,13.1104
Spain,2005,Female,5.2448,0.06,2.764,0.2828,0.0782,10.2568
Spain,2000,Both sexes,6.2615,0.0582,0.7994,0.0567,0.0814,9.9849
Spain,2000,Male,3.8861,0.0829,1.8298,0.169,0.1391,9.1651
Spain,2000,Female,4.827,0.0717,1.2113,0.2813,0.1041,9.3624
Sri Lanka,2020,Both sexes,13.2164,0.8919,1.2353,1.2744,0.8308,37.2774
Sri Lanka,2020,Male,9.5927,0.555,4.3427,1.8738,0.2403,22.2111
Sri Lanka,2020,Female,8.578,0.557,5.3139,1.3971,0.811,30.2929
Sri Lanka,2015,Both sexes,9.9421,0.2245,1.8145,1.0051,0.1578,20.3082
Sri Lanka,2015,Male,13.2825,0.9845,5.0621,1.8816,0.2746,30.6569
Sri Lanka,2015,Female,8.3521,0.325,5.267,1.6343,0.6905,29.0956
Sri Lanka,2010,Both sexes,6.7376,0.166,5.5717,0.64,0.8694,20.1996
Sri Lanka,2010,Male,12.1201,0.6968,2.3264,0.5224,0.3274,27.5443
Sri Lanka,2010,Female,13.2598,0.6358,5.5198,1.4489,0.3945,41.2207
Sri Lanka,2005,Both sexes,6.0064,0.4736,2.6033,1.2518,0.5834,21.1884
Sri Lanka,2005,Male,7.3987,0.48,3.7617,1.6424,0.2904,22.414
Sri Lanka,2005,Female,6.4197,0.8066,1.2525,1.556,0.83,23.5232
Sri Lanka,2000,Both sexes,8.4794,0.2761,1.2194,1.3629,0.7963,29.9189
Sri Lanka,2000,Male,9.5035,0.8382,4.6019,1.9768,0.2308,32.9054
Sri Lanka,2000,Female,12.4883,0.6839,3.2224,1.2071,0.5174,29.8577
Sudan,2020,Both sexes,11.5115,0.4771,2.2815,0.4923,0.7973,21.9771
Sudan,2020,Male,11.2093,0.5122,1.9521,1.7081,0.4036,28.5722
Sudan,2020,Female,8.5237,0.331,4.3498,0.7282,0.6698,21.8888
Sudan,2015,Both sexes,13.4145,0.7769,1.002,1.6214,0.1452,35.4939
